country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg,date,year,month,day,hour,day_name,pollutant_range,pollution_category
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB",,19.222279,72.957979,PM10,50.0,264.0,118.0,,,,,,,214.0,Moderate
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB",,19.235581,73.159121,NH3,3.0,6.0,5.0,,,,,,,3.0,Unknown
India,Maharashtra,Ulhasnagar,"Vithalwadi, Ulhasnagar - MPCB",,19.2307571,73.155192,CO,2.0,24.0,8.0,,,,,,,22.0,Unknown
India,Maharashtra,Virar,"Bolinj, Virar - MPCB",,19.445821,72.7988231,SO2,1.0,7.0,3.0,,,,,,,6.0,Unknown
India,Meghalaya,Byrnihat,"15th Mile-Nongthymmai, Byrnihat - Meghalaya PCB",,26.05374,91.86796,NO2,,,,,,,,,,,Unknown
India,Meghalaya,Byrnihat,"15th Mile-Nongthymmai, Byrnihat - Meghalaya PCB",,26.05374,91.86796,NH3,,,,,,,,,,,Unknown
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB",,18.63673,73.82487,NO2,14.0,61.0,32.0,,,,,,,47.0,Unknown
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB",,18.63673,73.82487,NH3,1.0,7.0,4.0,,,,,,,6.0,Unknown
India,Maharashtra,Pimpri-Chinchwad,"Transport Nagar-Nigdi, Pimpri-Chinchwad- IITM",,18.664282,73.763966,PM2.5,26.0,85.0,49.0,,,,,,,59.0,Satisfactory
India,Maharashtra,Pimpri-Chinchwad,"Transport Nagar-Nigdi, Pimpri-Chinchwad- IITM",,18.664282,73.763966,OZONE,2.0,29.0,24.0,,,,,,,27.0,Unknown
India,Odisha,Rourkela,"Sector-2, Rourkela - OSPCB",,22.245,84.88111111,NO2,9.0,14.0,14.0,,,,,,,5.0,Unknown
India,Odisha,Suakati,"OMC Colony, Suakati - OSPCB",,21.606865,85.510538,CO,12.0,32.0,20.0,,,,,,,20.0,Unknown
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB",,20.9360711,85.1707021,NO2,16.0,64.0,32.0,,,,,,,48.0,Unknown
India,Odisha,Tensa,"Barsua Iron Ore Mines, Tensa - OSPCB",,21.869985,85.167016,SO2,,,,,,,,,,,Unknown
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC",,11.9309,79.8027,PM10,8.0,44.0,21.0,,,,,,,36.0,Good
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB",,31.62,74.876512,PM10,78.0,96.0,86.0,,,,,,,18.0,Satisfactory
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB",,31.62,74.876512,NH3,3.0,22.0,10.0,,,,,,,19.0,Unknown
India,Punjab,Bathinda,"Hardev Nagar, Bathinda - PPCB",,30.233011,74.907758,PM2.5,37.0,83.0,57.0,,,,,,,46.0,Satisfactory
India,Punjab,Bathinda,"Hardev Nagar, Bathinda - PPCB",,30.233011,74.907758,PM10,64.0,500.0,153.0,,,,,,,436.0,Moderate
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB",,26.960669,75.771817,SO2,4.0,109.0,32.0,,,,,,,105.0,Unknown
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB",,26.960669,75.771817,OZONE,3.0,89.0,86.0,,,,,,,86.0,Unknown
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB",,26.9502929,75.730943,PM2.5,20.0,271.0,134.0,,,,,,,251.0,Very Poor
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB",,26.9502929,75.730943,PM10,60.0,158.0,113.0,,,,,,,98.0,Moderate
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB",,26.912329,70.909168,SO2,2.0,4.0,3.0,,,,,,,2.0,Unknown
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB",,26.912329,70.909168,CO,13.0,68.0,17.0,,,,,,,55.0,Unknown
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB",,25.344694,72.626208,NH3,3.0,5.0,4.0,,,,,,,2.0,Unknown
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB",,25.344694,72.626208,CO,11.0,28.0,20.0,,,,,,,17.0,Unknown
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB",,25.344694,72.626208,OZONE,35.0,91.0,71.0,,,,,,,56.0,Unknown
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB",,28.108988,75.386577,NO2,7.0,61.0,22.0,,,,,,,54.0,Unknown
India,Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB",,25.339605,74.618883,PM2.5,10.0,62.0,33.0,,,,,,,52.0,Satisfactory
India,Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB",,25.339605,74.618883,NO2,18.0,54.0,28.0,,,,,,,36.0,Unknown
India,Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB",,25.339605,74.618883,NH3,4.0,6.0,5.0,,,,,,,2.0,Unknown
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB",,28.194909,76.862296,NO2,15.0,66.0,37.0,,,,,,,51.0,Unknown
India,Rajasthan,Bhiwadi,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB",,28.207266,76.829265,PM2.5,21.0,122.0,55.0,,,,,,,101.0,Satisfactory
India,Rajasthan,Bhiwadi,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB",,28.207266,76.829265,CO,22.0,74.0,25.0,,,,,,,52.0,Unknown
India,Rajasthan,Bhiwadi,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB",,28.207266,76.829265,OZONE,8.0,139.0,128.0,,,,,,,131.0,Unknown
India,Rajasthan,Bikaner,"MM Ground, Bikaner - RSPCB",,28.018792,73.292658,OZONE,35.0,137.0,116.0,,,,,,,102.0,Unknown
India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB",,25.435774,75.644272,SO2,2.0,19.0,11.0,,,,,,,17.0,Unknown
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB",,26.506177,77.025989,PM2.5,7.0,260.0,63.0,,,,,,,253.0,Moderate
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB",,26.506177,77.025989,NH3,6.0,9.0,8.0,,,,,,,3.0,Unknown
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB",,26.506177,77.025989,CO,3.0,128.0,38.0,,,,,,,125.0,Unknown
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB",,25.16409,75.858137,PM2.5,13.0,233.0,44.0,,,,,,,220.0,Satisfactory
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB",,25.16409,75.858137,SO2,10.0,65.0,20.0,,,,,,,55.0,Unknown
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB",,25.16409,75.858137,CO,14.0,90.0,32.0,,,,,,,76.0,Unknown
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB",,25.196024,75.855668,OZONE,4.0,125.0,56.0,,,,,,,121.0,Unknown
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB",,25.14389,75.821256,PM2.5,22.0,49.0,34.0,,,,,,,27.0,Satisfactory
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB",,25.14389,75.821256,NO2,13.0,18.0,16.0,,,,,,,5.0,Unknown
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB",,29.61075,74.283608,SO2,3.0,17.0,10.0,,,,,,,14.0,Unknown
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB",,26.843698,75.766894,OZONE,14.0,156.0,94.0,,,,,,,142.0,Unknown
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB",,26.9164092,75.7994901,PM2.5,13.0,181.0,78.0,,,,,,,168.0,Moderate
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB",,26.9164092,75.7994901,NO2,5.0,63.0,24.0,,,,,,,58.0,Unknown
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB",,26.9164092,75.7994901,NH3,25.0,116.0,67.0,,,,,,,91.0,Unknown
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB",,26.786682,75.827928,OZONE,3.0,131.0,116.0,,,,,,,128.0,Unknown
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB",,26.960669,75.771817,NO2,4.0,90.0,37.0,,,,,,,86.0,Unknown
India,Punjab,Bathinda,"Hardev Nagar, Bathinda - PPCB",,30.233011,74.907758,CO,46.0,79.0,74.0,,,,,,,33.0,Unknown
India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB",,30.9028,75.8086,CO,26.0,53.0,40.0,,,,,,,27.0,Unknown
India,Punjab,Mandi Gobindgarh,"RIMT University, Mandi Gobindgarh - PPCB",,30.649961,76.331442,PM10,119.0,366.0,202.0,,,,,,,247.0,Moderate
India,Punjab,Mandi Gobindgarh,"RIMT University, Mandi Gobindgarh - PPCB",,30.649961,76.331442,OZONE,34.0,55.0,35.0,,,,,,,21.0,Unknown
India,Punjab,Patiala,"Model Town, Patiala - PPCB",,30.349388,76.366642,PM10,73.0,127.0,107.0,,,,,,,54.0,Moderate
India,Punjab,Patiala,"Model Town, Patiala - PPCB",,30.349388,76.366642,NO2,16.0,19.0,18.0,,,,,,,3.0,Unknown
India,Punjab,Patiala,"Model Town, Patiala - PPCB",,30.349388,76.366642,CO,6.0,38.0,14.0,,,,,,,32.0,Unknown
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB",,26.470859,74.646594,SO2,10.0,10.0,10.0,,,,,,,0.0,Unknown
India,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB",,23.55519,74.44001,NO2,12.0,71.0,32.0,,,,,,,59.0,Unknown
India,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB",,23.55519,74.44001,NH3,2.0,8.0,4.0,,,,,,,6.0,Unknown
India,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB",,23.55519,74.44001,CO,22.0,48.0,26.0,,,,,,,26.0,Unknown
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB",,25.106006,76.469948,NO2,13.0,104.0,34.0,,,,,,,91.0,Unknown
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB",,25.106006,76.469948,CO,5.0,118.0,20.0,,,,,,,113.0,Unknown
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB",,25.747299,71.393989,OZONE,41.0,76.0,58.0,,,,,,,35.0,Unknown
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB",,28.108988,75.386577,SO2,4.0,14.0,7.0,,,,,,,10.0,Unknown
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB",,26.268249,73.0193853,PM10,43.0,116.0,81.0,,,,,,,73.0,Satisfactory
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB",,26.215415,73.070156,NH3,5.0,7.0,6.0,,,,,,,2.0,Unknown
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB",,26.215415,73.070156,SO2,5.0,8.0,6.0,,,,,,,3.0,Unknown
India,Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB",,26.358805,73.047444,NO2,4.0,50.0,10.0,,,,,,,46.0,Unknown
India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB",,28.296139,74.961696,PM2.5,35.0,141.0,66.0,,,,,,,106.0,Moderate
India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB",,28.296139,74.961696,CO,12.0,30.0,17.0,,,,,,,18.0,Unknown
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB",,26.699557,77.898881,PM10,64.0,125.0,98.0,,,,,,,61.0,Satisfactory
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB",,29.61075,74.283608,NO2,6.0,52.0,24.0,,,,,,,46.0,Unknown
India,TamilNadu,Ooty,"Bombay Castel, Ooty - TNPCB",,11.4068288,76.7138973,NO2,2.0,5.0,3.0,,,,,,,3.0,Unknown
India,TamilNadu,Perundurai,"SIPCOT Industrial Park, Perundurai - TNPCB",,11.258242,77.552761,CO,40.0,43.0,41.0,,,,,,,3.0,Unknown
India,TamilNadu,Ramanathapuram,"Chalai Bazaar, Ramanathapuram - TNPCB",,9.36399,78.831977,PM10,8.0,38.0,22.0,,,,,,,30.0,Good
India,TamilNadu,Ramanathapuram,"Chalai Bazaar, Ramanathapuram - TNPCB",,9.36399,78.831977,SO2,5.0,12.0,10.0,,,,,,,7.0,Unknown
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",,17.460103,78.334361,CO,6.0,43.0,11.0,,,,,,,37.0,Unknown
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB",,17.470431,78.566959,PM10,80.0,97.0,87.0,,,,,,,17.0,Satisfactory
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB",,17.470431,78.566959,NH3,4.0,5.0,5.0,,,,,,,1.0,Unknown
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB",,17.5184,78.278777,NO2,4.0,19.0,10.0,,,,,,,15.0,Unknown
India,Rajasthan,Sawai Madhopur,"Sahu Nagar, Sawai Madhopur - RSPCB",,26.031443,76.359327,PM10,79.0,271.0,137.0,,,,,,,192.0,Moderate
India,Rajasthan,Sawai Madhopur,"Sahu Nagar, Sawai Madhopur - RSPCB",,26.031443,76.359327,CO,18.0,76.0,29.0,,,,,,,58.0,Unknown
India,Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB",,27.608912,75.153302,OZONE,13.0,120.0,110.0,,,,,,,107.0,Unknown
India,Rajasthan,Sri Ganganagar,"Old City, Sri Ganganagar - RSPCB",,29.931624,73.864511,NH3,4.0,5.0,4.0,,,,,,,1.0,Unknown
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB",,26.159933,75.780517,NO2,12.0,39.0,22.0,,,,,,,27.0,Unknown
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB",,26.159933,75.780517,NH3,3.0,9.0,6.0,,,,,,,6.0,Unknown
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB",,26.159933,75.780517,SO2,3.0,15.0,6.0,,,,,,,12.0,Unknown
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB",,24.5886166,73.6321397,PM2.5,71.0,177.0,96.0,,,,,,,106.0,Poor
India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",,17.37206,78.50864,NO2,13.0,18.0,15.0,,,,,,,5.0,Unknown
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",,17.528544,78.286195,PM2.5,43.0,65.0,51.0,,,,,,,22.0,Satisfactory
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",,17.528544,78.286195,PM10,71.0,92.0,79.0,,,,,,,21.0,Satisfactory
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",,17.528544,78.286195,NO2,10.0,16.0,14.0,,,,,,,6.0,Unknown
India,Telangana,Hyderabad,"Sanathnagar, Hyderabad - TSPCB",,17.4559458,78.4332152,CO,34.0,50.0,40.0,,,,,,,16.0,Unknown
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB",,17.417094,78.457437,PM10,79.0,102.0,86.0,,,,,,,23.0,Satisfactory
India,Tripura,Agartala,"Bardowali, Agartala - Tripura SPCB",,23.8175497,91.2726974,SO2,3.0,4.0,3.0,,,,,,,1.0,Unknown
India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB",,17.5316895,78.218939,PM10,24.0,95.0,51.0,,,,,,,71.0,Satisfactory
India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB",,17.5316895,78.218939,NO2,6.0,8.0,7.0,,,,,,,2.0,Unknown
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB",,17.585705,78.126199,NO2,10.0,16.0,14.0,,,,,,,6.0,Unknown
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB",,17.585705,78.126199,CO,23.0,42.0,30.0,,,,,,,19.0,Unknown
India,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB",,17.393559,78.339194,PM2.5,51.0,84.0,62.0,,,,,,,33.0,Moderate
India,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB",,17.393559,78.339194,NO2,13.0,17.0,15.0,,,,,,,4.0,Unknown
India,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB",,17.393559,78.339194,CO,24.0,44.0,33.0,,,,,,,20.0,Unknown
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB",,17.544899,78.486949,NO2,14.0,17.0,15.0,,,,,,,3.0,Unknown
India,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB",,12.9533,80.2357,CO,26.0,40.0,36.0,,,,,,,14.0,Unknown
India,TamilNadu,Chennai,"Velachery Res. Area, Chennai - CPCB",,13.0052189,80.2398125,SO2,4.0,8.0,6.0,,,,,,,4.0,Unknown
India,TamilNadu,Coimbatore,"SIDCO Kurichi, Coimbatore - TNPCB",,10.942451,76.978996,NH3,1.0,1.0,1.0,,,,,,,0.0,Unknown
India,TamilNadu,Gummidipoondi,"Anthoni Pillai Nagar, Gummidipoondi - TNPCB",,13.4127,80.1081,NO2,10.0,32.0,19.0,,,,,,,22.0,Unknown
India,TamilNadu,Madurai,"Uchapatti, Madurai - TNPCB",,9.865935,78.022669,PM10,,,,,,,,,,,Unknown
India,TamilNadu,Madurai,"Uchapatti, Madurai - TNPCB",,9.865935,78.022669,SO2,,,,,,,,,,,Unknown
India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB",,27.23711,78.01936,CO,19.0,22.0,20.0,,,,,,,3.0,Unknown
India,Uttar_Pradesh,Agra,"Rohta, Agra - UPPCB",,27.106972,78.000111,NO2,13.0,13.0,13.0,,,,,,,0.0,Unknown
India,Uttar_Pradesh,Agra,"Rohta, Agra - UPPCB",,27.106972,78.000111,OZONE,11.0,15.0,12.0,,,,,,,4.0,Unknown
India,Uttar_Pradesh,Agra,"Sanjay Palace, Agra - UPPCB",,27.19865833,78.00598056,CO,29.0,36.0,33.0,,,,,,,7.0,Unknown
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB",,27.19862,77.92066,SO2,3.0,21.0,9.0,,,,,,,18.0,Unknown
India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB",,28.964949,77.278761,PM2.5,43.0,219.0,128.0,,,,,,,176.0,Very Poor
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB",,24.5886166,73.6321397,OZONE,3.0,66.0,56.0,,,,,,,63.0,Unknown
India,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",,27.33853,88.614099,OZONE,15.0,28.0,23.0,,,,,,,13.0,Unknown
India,TamilNadu,Chennai,"Manali, Chennai - CPCB",,13.164544,80.26285,NO2,10.0,12.0,10.0,,,,,,,2.0,Unknown
India,Rajasthan,Rajsamand,"Dhoinda, Rajsamand - RSPCB",,25.03636,73.883502,PM2.5,8.0,27.0,17.0,,,,,,,19.0,Good
India,Rajasthan,Sawai Madhopur,"Sahu Nagar, Sawai Madhopur - RSPCB",,26.031443,76.359327,PM2.5,9.0,78.0,37.0,,,,,,,69.0,Satisfactory
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB",,24.041198,74.780702,PM2.5,17.0,103.0,44.0,,,,,,,86.0,Satisfactory
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB",,24.041198,74.780702,SO2,2.0,13.0,7.0,,,,,,,11.0,Unknown
India,Uttar_Pradesh,Greater Noida,"Knowledge Park - V, Greater Noida - UPPCB",,28.557054,77.453663,PM10,137.0,414.0,255.0,,,,,,,277.0,Poor
India,Uttar_Pradesh,Greater Noida,"Knowledge Park - V, Greater Noida - UPPCB",,28.557054,77.453663,OZONE,26.0,244.0,175.0,,,,,,,218.0,Unknown
India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB",,28.725645,77.749675,NO2,11.0,93.0,62.0,,,,,,,82.0,Unknown
India,Uttar_Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB",,25.4547,78.6039,NO2,6.0,6.0,6.0,,,,,,,0.0,Unknown
India,Uttar_Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB",,25.4547,78.6039,NH3,4.0,4.0,4.0,,,,,,,0.0,Unknown
India,Uttar_Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB",,25.4547,78.6039,SO2,14.0,26.0,17.0,,,,,,,12.0,Unknown
India,Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB",,26.428282,80.327067,PM10,25.0,154.0,87.0,,,,,,,129.0,Satisfactory
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB",,26.509954,80.249612,PM2.5,17.0,94.0,59.0,,,,,,,77.0,Satisfactory
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB",,26.509954,80.249612,PM10,59.0,127.0,101.0,,,,,,,68.0,Moderate
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB",,26.509954,80.249612,NH3,2.0,2.0,2.0,,,,,,,0.0,Unknown
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB",,26.509954,80.249612,CO,8.0,38.0,13.0,,,,,,,30.0,Unknown
India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB",,26.4703136,80.3229863,PM10,17.0,94.0,55.0,,,,,,,77.0,Satisfactory
India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB",,26.4703136,80.3229863,CO,51.0,111.0,63.0,,,,,,,60.0,Unknown
India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB",,28.964949,77.278761,SO2,9.0,76.0,43.0,,,,,,,67.0,Unknown
India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB",,28.359581,79.414455,PM2.5,42.0,92.0,53.0,,,,,,,50.0,Satisfactory
India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB",,28.359581,79.414455,NO2,2.0,3.0,2.0,,,,,,,1.0,Unknown
India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB",,28.359581,79.414455,CO,34.0,58.0,44.0,,,,,,,24.0,Unknown
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB",,28.38910936,79.42963708,PM2.5,14.0,44.0,28.0,,,,,,,30.0,Good
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB",,28.38910936,79.42963708,PM10,71.0,110.0,92.0,,,,,,,39.0,Satisfactory
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB",,27.168897,78.37696,PM10,47.0,128.0,80.0,,,,,,,81.0,Satisfactory
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB",,27.168897,78.37696,NO2,17.0,17.0,17.0,,,,,,,0.0,Unknown
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB",,27.168897,78.37696,SO2,17.0,81.0,32.0,,,,,,,64.0,Unknown
India,Uttar_Pradesh,Firozabad,"Vibhab Nagar, Firozabad - UPPCB",,27.1594,78.3953,NH3,1.0,2.0,2.0,,,,,,,1.0,Unknown
India,Uttar_Pradesh,Firozabad,"Vibhab Nagar, Firozabad - UPPCB",,27.1594,78.3953,SO2,1.0,4.0,3.0,,,,,,,3.0,Unknown
India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB",,28.6603346,77.3572563,NH3,8.0,14.0,11.0,,,,,,,6.0,Unknown
India,Uttar_Pradesh,Ghaziabad,"Ved Vihar-Loni, Ghaziabad - UPPCB",,28.739153,77.273668,PM10,142.0,431.0,328.0,,,,,,,289.0,Poor
India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB",,26.730136,83.433859,PM2.5,57.0,187.0,109.0,,,,,,,130.0,Poor
India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB",,26.730136,83.433859,NO2,10.0,12.0,11.0,,,,,,,2.0,Unknown
India,Uttar_Pradesh,Greater Noida,"Knowledge Park - III, Greater Noida - UPPCB",,28.47272,77.482,PM2.5,28.0,150.0,68.0,,,,,,,122.0,Moderate
India,Uttar_Pradesh,Greater Noida,"Knowledge Park - III, Greater Noida - UPPCB",,28.47272,77.482,SO2,10.0,37.0,18.0,,,,,,,27.0,Unknown
India,Uttar_Pradesh,Greater Noida,"Knowledge Park - III, Greater Noida - UPPCB",,28.47272,77.482,CO,16.0,62.0,23.0,,,,,,,46.0,Unknown
India,Uttar_Pradesh,Greater Noida,"Knowledge Park - V, Greater Noida - UPPCB",,28.557054,77.453663,PM2.5,50.0,232.0,107.0,,,,,,,182.0,Poor
India,Uttar_Pradesh,Khora,"Prashant Garden, Khora - UPPCB",,28.61119,77.34206,PM2.5,316.0,379.0,341.0,,,,,,,63.0,Severe
India,Uttar_Pradesh,Khora,"Prashant Garden, Khora - UPPCB",,28.61119,77.34206,SO2,16.0,42.0,23.0,,,,,,,26.0,Unknown
India,Uttar_Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB",,28.2348927,77.8683002,OZONE,11.0,19.0,15.0,,,,,,,8.0,Unknown
India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB",,26.766433,80.927299,OZONE,1.0,85.0,81.0,,,,,,,84.0,Unknown
India,Uttar_Pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB",,26.86812,81.005119,NO2,9.0,12.0,11.0,,,,,,,3.0,Unknown
India,Uttar_Pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB",,26.86812,81.005119,OZONE,41.0,53.0,52.0,,,,,,,12.0,Unknown
India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB",,26.906111,80.948222,PM10,118.0,229.0,141.0,,,,,,,111.0,Moderate
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB",,26.90723,80.98579,PM2.5,10.0,98.0,59.0,,,,,,,88.0,Satisfactory
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB",,28.849399,78.742362,PM2.5,17.0,65.0,42.0,,,,,,,48.0,Satisfactory
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB",,28.849399,78.742362,NO2,25.0,25.0,25.0,,,,,,,0.0,Unknown
India,Uttar_Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB",,28.802625,78.753728,PM2.5,10.0,59.0,36.0,,,,,,,49.0,Satisfactory
India,Uttar_Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB",,28.802625,78.753728,CO,38.0,101.0,68.0,,,,,,,63.0,Unknown
