country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD",21-04-2026 17:00,28.422681,77.148944,CO,6,72,47
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD",21-04-2026 17:00,28.422681,77.148944,OZONE,15,80,75
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB",21-04-2026 17:00,28.4227,77.0667,PM10,115,229,161
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB",21-04-2026 17:00,28.4227,77.0667,CO,24,41,30
India,Haryana,Gurugram,"Vikas Sadan, Gurugram - HSPCB",21-04-2026 17:00,28.4501238,77.0263051,PM10,100,158,118
India,Haryana,Gurugram,"Vikas Sadan, Gurugram - HSPCB",21-04-2026 17:00,28.4501238,77.0263051,NO2,9,45,26
India,Haryana,Gurugram,"Vikas Sadan, Gurugram - HSPCB",21-04-2026 17:00,28.4501238,77.0263051,OZONE,5,31,23
India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB",21-04-2026 17:00,29.14056,75.744941,NH3,10,13,13
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",21-04-2026 17:00,11.55358,76.55521,PM2.5,26,52,38
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",21-04-2026 17:00,11.55358,76.55521,NO2,14,29,23
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",21-04-2026 17:00,11.55358,76.55521,SO2,3,5,4
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",21-04-2026 17:00,11.55358,76.55521,OZONE,13,29,28
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB",21-04-2026 17:00,13.428828,77.731418,NH3,1,1,1
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB",21-04-2026 17:00,13.328028,75.797056,NO2,19,24,21
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB",21-04-2026 17:00,13.328028,75.797056,OZONE,12,45,29
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB",21-04-2026 17:00,15.459706,75.008381,PM2.5,47,219,87
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB",21-04-2026 17:00,15.459706,75.008381,NO2,28,29,28
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB",21-04-2026 17:00,15.3714823,75.1160168,OZONE,26,32,29
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKPCC",21-04-2026 17:00,34.066206,74.81982,OZONE,1,6,2
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB",21-04-2026 17:00,23.80569,86.44268,OZONE,33,71,58
India,Jharkhand,Jorapokhar,"Tata Stadium, Jorapokhar - JSPCB",21-04-2026 17:00,23.707909,86.41467,SO2,NA,NA,NA
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB",21-04-2026 17:00,16.172806,75.659694,PM2.5,18,36,34
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB",21-04-2026 17:00,16.172806,75.659694,PM10,27,54,52
India,Karnataka,Belgaum,"Ramteerth Nagar, Belgaum - KSPCB",21-04-2026 17:00,15.888653,74.541751,PM2.5,19,76,53
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB",21-04-2026 17:00,12.9135218,77.5950804,CO,40,57,48
India,Haryana,Rohtak,"MD University, Rohtak - HSPCB",21-04-2026 17:00,28.52123,76.37138,SO2,10,13,12
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB",21-04-2026 17:00,29.5364,75.0158,CO,54,68,61
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB",21-04-2026 17:00,29.0272,77.0621,NH3,21,21,21
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB",21-04-2026 17:00,29.0272,77.0621,OZONE,15,27,23
India,Haryana,Yamuna Nagar,"Gobind Pura, Yamuna Nagar - HSPCB",21-04-2026 17:00,30.1480566,77.2893471,SO2,6,34,15
India,Himachal Pradesh,Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB",21-04-2026 17:00,30.943887,76.801991,PM2.5,77,325,185
India,Himachal Pradesh,Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB",21-04-2026 17:00,30.943887,76.801991,NH3,2,5,3
India,Himachal Pradesh,Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB",21-04-2026 17:00,30.943887,76.801991,OZONE,16,153,153
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB",21-04-2026 17:00,28.060249,76.113115,NO2,23,28,26
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB",21-04-2026 17:00,28.060249,76.113115,NH3,4,6,5
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM",21-04-2026 17:00,28.3153,76.9143,PM2.5,75,348,128
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM",21-04-2026 17:00,28.3153,76.9143,NO2,1,16,6
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM",21-04-2026 17:00,28.3153,76.9143,SO2,12,47,25
India,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB ",21-04-2026 17:00,30.7057778,76.85318056,PM2.5,68,145,97
India,Haryana,Rohtak,"MD University, Rohtak - HSPCB",21-04-2026 17:00,28.52123,76.37138,PM10,79,150,119
India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB",21-04-2026 17:00,28.806223,76.141105,NO2,3,17,9
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB",21-04-2026 17:00,28.2068,76.7997,CO,54,102,73
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB",21-04-2026 17:00,28.39072,77.30059,PM10,86,94,90
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB",21-04-2026 17:00,28.376058,77.315741,PM2.5,121,313,218
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB",21-04-2026 17:00,28.376058,77.315741,PM10,128,244,172
India,Karnataka,Bengaluru,"BWSSB Kadabesanahalli, Bengaluru - CPCB",21-04-2026 17:00,12.9352049,77.6814488,NH3,1,1,1
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",21-04-2026 17:00,12.951913,77.539784,PM2.5,23,57,42
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",21-04-2026 17:00,13.029152,77.585901,PM10,68,115,90
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",21-04-2026 17:00,13.029152,77.585901,CO,2,24,15
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",21-04-2026 17:00,12.938539,77.5901,PM10,52,117,86
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",21-04-2026 17:00,12.938539,77.5901,NH3,2,3,3
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB",21-04-2026 17:00,12.7816279,77.6299145,NO2,17,19,18
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB",21-04-2026 17:00,12.7816279,77.6299145,SO2,18,19,18
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB",21-04-2026 17:00,13.003872,77.664217,PM2.5,NA,NA,NA
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB",21-04-2026 17:00,13.003872,77.664217,SO2,NA,NA,NA
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB",21-04-2026 17:00,13.003872,77.664217,OZONE,NA,NA,NA
India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB",21-04-2026 17:00,12.990328,77.5431385,NO2,NA,NA,NA
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB",21-04-2026 17:00,12.917348,77.622813,NO2,5,20,10
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",21-04-2026 17:00,17.336318,76.847397,SO2,2,6,4
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB",21-04-2026 17:00,12.415911,75.73505,PM2.5,12,35,25
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB",21-04-2026 17:00,12.415911,75.73505,SO2,7,7,7
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB",21-04-2026 17:00,12.415911,75.73505,CO,8,23,15
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB",21-04-2026 17:00,12.88925,74.853,PM2.5,33,51,45
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",21-04-2026 17:00,12.21041,76.37376,PM10,43,90,68
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",21-04-2026 17:00,12.21041,76.37376,SO2,2,5,3
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB",21-04-2026 17:00,12.733409,77.298051,PM2.5,38,112,62
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB",21-04-2026 17:00,12.733409,77.298051,SO2,18,25,22
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",21-04-2026 17:00,13.94,75.555917,NO2,17,26,21
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",21-04-2026 17:00,13.94,75.555917,SO2,1,4,3
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB",21-04-2026 17:00,19.8389439,75.244448,NH3,15,17,16
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB",21-04-2026 17:00,19.863756,75.321188,PM10,53,123,85
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB",21-04-2026 17:00,19.863756,75.321188,OZONE,10,94,77
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB",21-04-2026 17:00,19.16485,73.23409,SO2,6,14,8
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB",21-04-2026 17:00,19.0243902,73.0406721,PM2.5,NA,NA,NA
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB",21-04-2026 17:00,19.0243902,73.0406721,NO2,NA,NA,NA
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB",21-04-2026 17:00,19.0243902,73.0406721,OZONE,6,126,84
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB",21-04-2026 17:00,19.309073,73.057223,OZONE,11,93,65
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB",21-04-2026 17:00,19.786089,72.757971,NO2,18,19,19
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB",21-04-2026 17:00,19.786089,72.757971,NH3,2,3,3
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB",21-04-2026 17:00,19.786089,72.757971,CO,32,32,32
India,Madhya Pradesh,Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab",21-04-2026 17:00,23.331731,75.045981,PM2.5,24,116,46
India,Madhya Pradesh,Sagar,"Civil Lines, Sagar - MPPCB",21-04-2026 17:00,23.838586,78.759431,SO2,3,19,10
India,Madhya Pradesh,Satna,"Bandhavgar Colony, Satna - Birla Cement",21-04-2026 17:00,24.58434363,80.8549414,SO2,21,28,23
India,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB",21-04-2026 17:00,24.10897,82.64558,PM2.5,41,136,72
India,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB",21-04-2026 17:00,24.10897,82.64558,NO2,15,33,23
India,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB",21-04-2026 17:00,24.10897,82.64558,SO2,18,60,36
India,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB",21-04-2026 17:00,24.10897,82.64558,CO,24,72,53
India,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB",21-04-2026 17:00,24.10897,82.64558,OZONE,3,20,4
India,Madhya Pradesh,Ujjain,"Mahashweta Nagar, Ujjain - MPPCB",21-04-2026 17:00,23.1633321,75.800225,PM10,43,112,78
India,Madhya Pradesh,Ujjain,"Mahashweta Nagar, Ujjain - MPPCB",21-04-2026 17:00,23.1633321,75.800225,CO,14,38,18
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB",21-04-2026 17:00,19.10122,74.73339,PM10,57,156,96
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB",21-04-2026 17:00,20.719516,77.000253,PM2.5,26,331,80
India,Maharashtra,Ambernath,"Chinchpada, Ambernath - MPCB",21-04-2026 17:00,19.215784,73.199781,CO,6,27,12
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB",21-04-2026 17:00,20.9402359,77.7895248,NH3,2,4,3
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB",21-04-2026 17:00,20.9402359,77.7895248,SO2,8,26,12
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amravati - MPCB",21-04-2026 17:00,20.939198,77.765701,NO2,5,83,20
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB",21-04-2026 17:00,16.802639,75.722694,OZONE,16,17,16
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB",21-04-2026 17:00,16.7602,77.1428,PM10,62,102,86
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB",21-04-2026 17:00,11.875,75.3732,PM2.5,78,89,83
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB",21-04-2026 17:00,8.8787,76.6073,NO2,NA,NA,NA
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB",21-04-2026 17:00,8.8787,76.6073,NH3,NA,NA,NA
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB",21-04-2026 17:00,8.5637,76.8865,PM2.5,NA,NA,NA
India,Madhya Pradesh,Dewas,"Bhopal Chauraha, Dewas - MPPCB",21-04-2026 17:00,22.9682591,76.064118,SO2,17,39,23
India,Madhya Pradesh,Dewas,"Bhopal Chauraha, Dewas - MPPCB",21-04-2026 17:00,22.9682591,76.064118,CO,26,46,29
India,Madhya Pradesh,Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB",21-04-2026 17:00,26.259242,78.216432,PM10,56,244,113
India,Madhya Pradesh,Gwalior,"Maharaj Bada, Gwalior - MPPCB",21-04-2026 17:00,26.200388,78.147714,CO,4,80,36
India,Madhya Pradesh,Indore,"Chhoti Gwaltoli, Indore - MPPCB",21-04-2026 17:00,22.431,75.5213,NH3,10,27,17
India,Madhya Pradesh,Indore,"Chhoti Gwaltoli, Indore - MPPCB",21-04-2026 17:00,22.431,75.5213,SO2,7,12,9
India,Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",21-04-2026 17:00,23.210494,77.425409,NO2,14,75,27
India,Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",21-04-2026 17:00,23.210494,77.425409,NH3,6,7,7
India,Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",21-04-2026 17:00,23.210494,77.425409,SO2,22,31,27
India,Madhya Pradesh,Bhopal,"T T Nagar, Bhopal - MPPCB",21-04-2026 17:00,23.233584,77.400574,OZONE,53,148,136
India,Madhya Pradesh,Dewas,"Bhopal Chauraha, Dewas - MPPCB",21-04-2026 17:00,22.9682591,76.064118,NO2,72,110,96
India,Madhya Pradesh,Jabalpur,"Marhatal, Jabalpur - MPPCB",21-04-2026 17:00,23.168606,79.932247,OZONE,70,96,88
India,Madhya Pradesh,Jabalpur,"Suhagi, Jabalpur - JMC",21-04-2026 17:00,23.218135,79.95777,NH3,3,3,3
India,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",21-04-2026 17:00,23.10844,77.511428,PM10,61,122,84
India,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",21-04-2026 17:00,23.10844,77.511428,NH3,4,9,7
India,Madhya Pradesh,Indore,"Regional Park, Indore - IMC",21-04-2026 17:00,22.678,75.8559,NO2,15,23,19
India,Madhya Pradesh,Indore,"Regional Park, Indore - IMC",21-04-2026 17:00,22.678,75.8559,SO2,20,24,22
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB",21-04-2026 17:00,18.1023399,73.4783687,SO2,15,115,43
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB",21-04-2026 17:00,18.1023399,73.4783687,OZONE,12,74,54
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB",21-04-2026 17:00,20.555712,74.529236,PM2.5,39,141,81
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB",21-04-2026 17:00,19.296481,72.840923,PM10,48,107,76
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB",21-04-2026 17:00,19.296481,72.840923,NH3,4,6,5
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB",21-04-2026 17:00,19.296481,72.840923,OZONE,1,30,22
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB",21-04-2026 17:00,19.065931,72.862131,PM2.5,47,140,76
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM",21-04-2026 17:00,19.23241,72.86895,NH3,4,5,5
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM",21-04-2026 17:00,19.23241,72.86895,OZONE,17,72,70
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB",21-04-2026 17:00,20.021503,73.813844,NO2,1,24,9
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB",21-04-2026 17:00,20.021503,73.813844,NH3,2,9,3
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB",21-04-2026 17:00,19.95022,73.73148,PM10,52,109,80
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB",21-04-2026 17:00,19.95022,73.73148,OZONE,30,81,56
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB",21-04-2026 17:00,19.9591346,73.7788008,NH3,2,3,2
India,Maharashtra,Navi Mumbai,"Kopripada-Vashi, Navi Mumbai - MPCB",21-04-2026 17:00,19.090337,73.014232,PM10,66,141,101
India,Maharashtra,Navi Mumbai,"Kopripada-Vashi, Navi Mumbai - MPCB",21-04-2026 17:00,19.090337,73.014232,NO2,10,40,18
India,Maharashtra,Navi Mumbai,"Kopripada-Vashi, Navi Mumbai - MPCB",21-04-2026 17:00,19.090337,73.014232,NH3,7,7,7
India,Maharashtra,Navi Mumbai,"Kopripada-Vashi, Navi Mumbai - MPCB",21-04-2026 17:00,19.090337,73.014232,SO2,2,6,3
India,Maharashtra,Navi Mumbai,"Nerul, Navi Mumbai - MPCB",21-04-2026 17:00,19.008751,73.01662,PM2.5,17,92,58
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB",21-04-2026 17:00,19.2243333,72.8658113,NH3,1,20,7
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM",21-04-2026 17:00,19.11074,72.86084,OZONE,12,74,58
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB",21-04-2026 17:00,19.0364585,72.8954371,PM2.5,33,68,46
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB",21-04-2026 17:00,19.0364585,72.8954371,NO2,13,44,24
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB",21-04-2026 17:00,19.0364585,72.8954371,NH3,5,7,6
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB",21-04-2026 17:00,18.91,72.82,PM10,14,59,33
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB",21-04-2026 17:00,18.91,72.82,CO,72,83,80
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM",21-04-2026 17:00,19.04946,72.923,PM10,114,184,150
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM",21-04-2026 17:00,19.04946,72.923,NH3,NA,NA,NA
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB",21-04-2026 17:00,19.9629,79.298714,NH3,NA,NA,NA
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB",21-04-2026 17:00,19.9629,79.298714,OZONE,14,22,19
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB",21-04-2026 17:00,19.9775302,79.2337086,PM2.5,NA,NA,NA
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB",21-04-2026 17:00,19.9775302,79.2337086,PM10,69,164,121
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB",21-04-2026 17:00,19.9775302,79.2337086,SO2,NA,NA,NA
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB",21-04-2026 17:00,20.918946,74.776388,OZONE,24,70,28
India,Maharashtra,Hingoli,"Ashta Vinayak Nagar, Hingoli - MPCB",21-04-2026 17:00,19.710842,77.151824,SO2,2,6,3
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB",21-04-2026 17:00,21.001264,75.565602,PM2.5,28,125,65
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB",21-04-2026 17:00,21.14472,79.107595,PM10,63,154,104
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB",21-04-2026 17:00,21.14472,79.107595,SO2,1,113,58
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB",21-04-2026 17:00,21.143383,79.048912,OZONE,7,58,55
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB",21-04-2026 17:00,19.173852,77.296291,PM10,47,249,121
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB",21-04-2026 17:00,19.173852,77.296291,OZONE,20,83,75
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB",21-04-2026 17:00,20.0073285,73.7762427,PM10,58,112,85
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB",21-04-2026 17:00,20.0073285,73.7762427,CO,26,27,26
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB",21-04-2026 17:00,20.021503,73.813844,PM2.5,42,71,55
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB",21-04-2026 17:00,21.001264,75.565602,NH3,1,2,2
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB",21-04-2026 17:00,19.25292,73.142019,NH3,1,1,1
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB",21-04-2026 17:00,16.6870449,74.2505872,NO2,1,26,7
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB",21-04-2026 17:00,16.6870449,74.2505872,SO2,1,10,6
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB",21-04-2026 17:00,18.39963,76.57452,PM2.5,41,164,64
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB",21-04-2026 17:00,18.1023399,73.4783687,PM10,56,180,103
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB",21-04-2026 17:00,18.1023399,73.4783687,NO2,7,36,15
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM",21-04-2026 17:00,19.19709,72.82204,PM10,53,120,83
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM",21-04-2026 17:00,18.96702,72.84214,PM2.5,26,80,49
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM",21-04-2026 17:00,18.96702,72.84214,OZONE,20,78,61
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB",21-04-2026 17:00,19.1878657,72.8304069,NH3,1,4,2
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB",21-04-2026 17:00,19.1375,72.915056,PM10,39,103,66
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB",21-04-2026 17:00,19.1375,72.915056,OZONE,9,9,9
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC",21-04-2026 17:00,19.000084,72.85673,PM10,37,81,56
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC",21-04-2026 17:00,19.000084,72.85673,NH3,6,14,9
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC",21-04-2026 17:00,19.060498,72.923356,PM10,60,122,93
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM",21-04-2026 17:00,19.000083,72.813993,PM10,NA,NA,NA
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB",21-04-2026 17:00,19.10861,72.83622,PM10,40,99,63
India,Maharashtra,Mumbai,"Worli, Mumbai -MPCB",21-04-2026 17:00,18.994218,72.8158167,PM2.5,17,110,59
India,Maharashtra,Mumbai,"Worli, Mumbai -MPCB",21-04-2026 17:00,18.994218,72.8158167,NO2,12,12,12
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC",21-04-2026 17:00,19.083694,72.920967,PM10,81,130,98
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB",21-04-2026 17:00,19.0632143,72.8456324,PM2.5,25,82,51
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM",21-04-2026 17:00,19.1653323,72.922099,SO2,7,15,10
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB",21-04-2026 17:00,19.0863,72.8888,PM2.5,NA,NA,NA
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB",21-04-2026 17:00,19.0863,72.8888,OZONE,28,29,29
India,Odisha,Suakati,"OMC Colony, Suakati - OSPCB",21-04-2026 17:00,21.606865,85.510538,NH3,4,4,4
India,Odisha,Suakati,"OMC Colony, Suakati - OSPCB",21-04-2026 17:00,21.606865,85.510538,OZONE,16,160,122
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB",21-04-2026 17:00,20.9360711,85.1707021,PM10,27,132,81
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB",21-04-2026 17:00,20.9360711,85.1707021,SO2,3,30,9
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB",21-04-2026 17:00,20.9360711,85.1707021,OZONE,24,39,34
India,Odisha,Tensa,"Barsua Iron Ore Mines, Tensa - OSPCB",21-04-2026 17:00,21.869985,85.167016,OZONE,13,82,75
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC",21-04-2026 17:00,11.9309,79.8027,NO2,1,91,11
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC",21-04-2026 17:00,11.9309,79.8027,NH3,1,5,3
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC",21-04-2026 17:00,11.9309,79.8027,SO2,3,10,7
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB",21-04-2026 17:00,31.62,74.876512,NO2,13,386,128
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB",21-04-2026 17:00,20.24079,85.836784,PM10,21,91,50
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB",21-04-2026 17:00,20.34652,85.8163,NH3,4,8,6
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB",21-04-2026 17:00,20.34652,85.8163,CO,62,86,83
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB",21-04-2026 17:00,22.06156703,85.47409613,PM10,NA,NA,NA
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB",21-04-2026 17:00,21.8004996,83.8396977,SO2,19,21,20
